Index,Track URI,Artist Name,Track Name,Release Date,Danceability,Energy,Key,Loudness,Mode,Speechiness,Accousticness,Instrumentalness,Liveness,Valence,Tempo,popularity
413,spotify:track:26WpOBpHiIMoBuMEIwtOCH,Pk,Quando a vontade bater (Participação especial de PK Delas),2019-03-04,0.621,0.7,8,-5.502,1,0.247,0.539,0,0.152,0.704,149.902,68
414,spotify:track:0wt9RjddODlWDetpuaXfRK,Post Malone,"Sunflower (Remix) [with Swae Lee, Nicky Jam, and Prince Royce]",2019-02-22,0.604,0.754,2,-4.243,1,0.119,0.274,3.53e-06,0.0947,0.28,179.836,62
415,spotify:track:4Jv7lweGIUOFQ7Oq2AtAh9,Lykke Li,I Follow Rivers - The Magician Remix,2011-10-10,0.786,0.696,9,-5.796,0,0.0428,0.0234,0.0019,0.0839,0.306,121.974,73
416,spotify:track:4kiauw5SBqEsu5GuGD09aM,MCs Thin e Alexandre,Novinha Você É uma Flor,2018-06-22,0.86,0.469,7,-6.262,1,0.109,0.23,0,0.0988,0.769,130.126,52
417,spotify:track:6sRLrSetyIwIKhW1eMlUNP,Matheus & Kauan,Vou Ter Que Superar - Ao Vivo,2019-03-22,0.505,0.721,1,-5.86,1,0.061,0.768,0,0.869,0.421,106.248,68
418,spotify:track:3bWtGshJXUdE2uPYnXIHvl,Netto,Quando a Vontade Bater,2019-07-09,0.785,0.77,8,-5.259,1,0.077,0.019,2.09e-06,0.282,0.405,125.047,29
419,spotify:track:6iW38RGqdDGOofmz2HeXLW,MEDUZA,Piece Of Your Heart - Alok Remix,2019-06-07,0.797,0.86,10,-4.38,0,0.0413,0.0312,0.0137,0.334,0.192,124.033,78
420,spotify:track:5MFn0JmM3fblve1lYutAxZ,Lionel Richie,You Are,2012-01-01,0.639,0.649,10,-9.199,1,0.0259,0.365,1.41e-05,0.0462,0.479,107.238,35
421,spotify:track:6u7jPi22kF8CTQ3rb9DHE7,Lil Nas X,Old Town Road (feat. Billy Ray Cyrus) - Remix,2019-04-05,0.878,0.619,6,-5.56,1,0.102,0.0533,0,0.113,0.639,136.041,14
422,spotify:track:359CCgLU6yerxu9nzDqDXA,Dj W-Beatz,Rockstar dos Fluxo - Remix,2019-02-10,0.81,0.955,0,-0.284,0,0.317,0.306,0,0.32,0.656,149.069,60
423,spotify:track:6Q7sBnFvHZPfytPT0KHuZm,Chemical Surf,Hey Hey Hey - Doozie & The Fish House Remix,2017-12-11,0.867,0.761,2,-8.529,1,0.0889,0.00256,0.541,0.0541,0.512,124.039,40
424,spotify:track:1YUqCv6BvaXH1MFLecR8FE,FP do Trem Bala,Foi Até Bom Te Encontrar,2018-10-18,0.663,0.831,5,-5.664,1,0.527,0.15,0,0.123,0.712,149.886,55
425,spotify:track:4mkagJJ8AM1hzeyrgAJc3x,MC Doni,Te Amo Sem Compromisso,2019-08-16,0.94,0.71,3,-3.975,1,0.192,0.00375,0.000115,0.0765,0.69,130.0,56
426,spotify:track:6V43u5SCjkfMpxMAXRPifr,MC JottaPê,Sentou e Gostou,2019-07-01,0.702,0.672,7,-3.308,1,0.397,0.261,0.000988,0.0916,0.722,131.453,6
427,spotify:track:5dKesZwp6deuhEeW8F1UEi,Felipe Original,Hit Contagiante,2019-07-26,0.819,0.684,6,-7.169,0,0.119,0.132,0,0.0942,0.959,170.187,70
428,spotify:track:0wryAFpQqHTvhteQx7ZNp2,Vitão,Edredom,2019-06-28,0.689,0.619,7,-6.164,1,0.358,0.178,0,0.375,0.71,95.922,58
429,spotify:track:6X7PK2UQMUU36ux9pynSkV,Black Coffee,Drive (feat. Delilah Montagu) - Edit,2018-08-24,0.719,0.79,11,-8.765,0,0.038,0.00124,0.0443,0.0786,0.425,118.017,47
430,spotify:track:3tA0vALUwrzkTgHcm9j6oJ,Zé Neto & Cristiano,Notificação Preferida - Ao Vivo,2018-07-13,0.398,0.838,8,-4.734,0,0.13,0.778,0,0.189,0.206,156.008,68
431,spotify:track:1m84zLz4WizjR4mCDoXReg,Ed Sheeran,I Don't Care - Acoustic,2019-05-31,0.706,0.349,6,-8.125,1,0.0302,0.791,0,0.108,0.624,94.058,72
432,spotify:track:2MOq63fxuFLYQM3CsDcFs1,Giulia Be,menina solta,2019-08-23,0.632,0.559,11,-6.74,0,0.0794,0.331,0,0.16,0.674,91.81,77
433,spotify:track:1FreAz1lmnDi5aKLB6GdFM,Black Eyed Peas,Where Is The Love?,2003-01-01,0.835,0.687,5,-3.18,1,0.184,0.101,0,0.132,0.828,94.059,76
434,spotify:track:55h7vJchibLdUkxdlX3fK7,Bruno Mars,Treasure,2012-12-07,0.874,0.692,5,-5.28,0,0.0431,0.0412,7.24e-05,0.324,0.937,116.017,77
435,spotify:track:3k0fMHbOy43TgoUq72dYR3,Carlinhos Brown,Tantinho,2010-11-08,0.725,0.687,11,-6.715,1,0.0328,0.653,2.59e-06,0.0834,0.7,104.023,17
436,spotify:track:7xapw9Oy21WpfEcib2ErSA,Justin Bieber,Mistletoe,2011-01-01,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,81
437,spotify:track:2mpsKeLCbdXkwEpZRNi4XD,Klingande,Jubel,2014-03-11,0.698,0.476,0,-7.459,1,0.0417,0.185,0.238,0.0542,0.181,124.986,52
438,spotify:track:3dQ0WPEYoeJkL9ChiFRSx6,Mc Gui,Sonhar,2014-06-10,0.444,0.478,7,-8.177,1,0.044,0.615,0,0.105,0.698,118.124,41
439,spotify:track:2jiPHbFX5XM8TjaTfYJ0eo,Milky Chance,Stolen Dance,2013-05-31,0.885,0.581,11,-8.813,1,0.0378,0.427,0.000204,0.0759,0.728,114.016,78
440,spotify:track:66hayvUbTotekKU3H4ta1f,Jack Ü,Where Are Ü Now (with Justin Bieber),2015-02-24,0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,75
441,spotify:track:1JXuUHHaUfjcyFqdHQDtmt,Watermät,Bullit,2014-01-01,0.556,0.745,5,-4.254,1,0.0745,0.127,0.372,0.0954,0.426,122.035,48
442,spotify:track:7qLnSuxwLNlcapat8OCWZp,MC Kevin o Chris,Ela É do Tipo (feat. Drake) - Remix,2019-11-06,0.576,0.524,6,-5.428,1,0.24,0.89,0,0.108,0.715,99.387,65
443,spotify:track:1FJdcvpJVfrGSIltpgltDd,Ookay,Thief,2016-09-02,0.555,0.807,6,-2.997,1,0.0543,0.00501,0.00463,0.109,0.199,149.894,0
444,spotify:track:1DgHVOq15mmso5RY0YQy6l,Gloria Groove,Bumbum de Ouro,2017-12-29,0.806,0.831,0,-2.399,1,0.0778,0.266,0,0.07,0.928,94.038,59
445,spotify:track:0mscBkMFduxGFsFEhTv7du,Cidade Negra,Girassol (Acústico),2002-12-02,0.551,0.831,4,-5.138,1,0.0591,0.142,0,0.841,0.825,81.047,64
446,spotify:track:6iPTSmYesQjCPWUWON2eBE,Justin Timberlake,Suit & Tie (feat. Jay-Z),2013-09-27,0.795,0.596,11,-3.799,0,0.219,0.103,0,0.164,0.357,101.985,0
447,spotify:track:0FE9t6xYkqWXU2ahLh6D8X,Ed Sheeran,Shape of You,2017-01-06,0.825,0.652,1,-3.183,0,0.0802,0.581,0,0.0931,0.931,95.977,73
448,spotify:track:7fwXWKdDNI5IutOMc5OKYw,J Balvin,Mi Gente (feat. Beyoncé),2017-09-28,0.705,0.714,11,-6.39,0,0.0792,0.0249,0,0.253,0.434,104.996,3
449,spotify:track:0TlC8s4PT0TD9oKGKCaLfJ,DANNE,Tempo Perdido,2018-03-14,0.68,0.752,4,-4.191,0,0.0312,0.0173,0.000789,0.164,0.149,123.971,51
450,spotify:track:1oQppEGTHYN53xfEaTz4ua,PEDRO SAMPAIO,Vai menina,2019-01-25,0.795,0.878,1,-3.261,0,0.278,0.413,0,0.0968,0.963,149.971,65
451,spotify:track:3qG7r3UItaZrwtPPUhNXKX,Mc Livinho,Brota Na Penha,2018-11-03,0.572,0.531,5,-9.603,1,0.492,0.207,0,0.0734,0.766,181.809,53
452,spotify:track:3NnW2EqJxvHYrRy3upaznl,MC Kevin o Chris,Resenha lá em casa,2019-07-05,0.674,0.447,5,-3.761,1,0.493,0.688,0,0.182,0.824,150.237,61
453,spotify:track:4RC2nzqaQygxoVQOVv3XlT,Leo Santana,Contatinho - Ao Vivo,2019-09-06,0.787,0.934,10,-5.136,0,0.0773,0.223,1.87e-05,0.951,0.813,152.018,68
454,spotify:track:13Rf6RaZT13TW4xLQR3MQr,Pineapple StormTv,Poesia Acústica #6: Era uma Vez,2018-12-24,0.518,0.575,5,-10.454,0,0.0524,0.427,0,0.153,0.577,93.885,72
455,spotify:track:6WrI0LAC5M1Rw2MnX2ZvEg,Dua Lipa,Don't Start Now,2019-10-31,0.794,0.793,11,-4.521,0,0.0842,0.0125,0,0.0952,0.677,123.941,86
456,spotify:track:7Gk5OrMYaMRtT2JmgJVAfk,ANAVITÓRIA,Pupila,2019-07-05,0.716,0.426,10,-9.576,1,0.128,0.401,0,0.11,0.434,88.794,73
457,spotify:track:52vPpP2gEYaBROIS77J38P,Vitão,Complicado,2019-10-04,0.734,0.484,7,-7.486,0,0.13,0.57,0,0.224,0.499,130.05,59
458,spotify:track:1SC2baSJpW1wSy09LEU9aT,Klingande,Jubel - Nora En Pure Remix,2014-05-26,0.743,0.766,0,-5.401,1,0.0326,0.00287,0.456,0.0917,0.625,124.993,32
459,spotify:track:6Kzzkq9sFHm51RwhHswCVc,Ed Sheeran,South of the Border (feat. Camila Cabello) - Acoustic,2019-11-29,0.735,0.686,9,-4.476,0,0.0329,0.502,0,0.101,0.961,93.918,63
460,spotify:track:5SkRLpaGtvYPhw02vZhQQ9,Kanye West,All Falls Down,2004-02-10,0.657,0.734,8,-4.832,0,0.484,0.149,0,0.139,0.434,91.03,72
461,spotify:track:4HIk0alY3zuxHETSXoGaqP,DJ Meme,The Sun Is Coming Out - Jetlag & Low Disco Remix,2018-08-24,0.558,0.909,8,-2.453,1,0.0714,0.167,0,0.092,0.522,124.012,47
462,spotify:track:7CDYYkVohEFZlk8SfesuCP,Inimigos Da HP,A Musa Da Praia,2004-01-01,0.416,0.918,0,-5.19,1,0.0939,0.374,0,0.982,0.241,111.571,38
463,spotify:track:3xV2M8KBtZDtZp42vJReCH,KVSH,"Sorri, Sou Rei (KVSH Remix)",2018-08-03,0.65,0.774,9,-5.664,0,0.0365,0.0383,1.25e-05,0.13,0.184,123.946,63
464,spotify:track:25wX1MYltiWgk4eZPw0E79,KVSH,Puro Êxtase,2016-11-10,0.801,0.835,2,-5.088,0,0.0668,0.0666,0.000223,0.239,0.162,124.001,50
465,spotify:track:07Oz5StQ7GRoygNLaXs2pd,Lizzo,Good as Hell (feat. Ariana Grande) - Remix,2019-10-25,0.668,0.892,5,-3.001,0,0.0645,0.298,0,0.735,0.478,95.927,77
466,spotify:track:4It6aechBYAqeqiBHvuvRL,Nando Reis,Onde Você Mora?,2019-12-06,0.577,0.468,6,-10.576,0,0.0284,0.165,1.19e-06,0.149,0.352,172.032,60
467,spotify:track:6uW0PIRcyZLvkoonm763xD,Don Patricio,Contando Lunares (feat. Cruz Cafuné),2019-01-27,0.856,0.523,4,-10.481,0,0.131,0.442,0,0.0537,0.709,105.935,72
468,spotify:track:5aayWOEE7u7bxZ3r7dwIrX,IZA,Meu talismã,2019-08-23,0.665,0.805,6,-1.938,1,0.0879,0.186,0,0.289,0.667,85.1,73
469,spotify:track:2A5MjSnmQZnXXdQ63CWpT8,A.D.Z,Habilidade,2017-01-27,0.729,0.615,9,-4.892,1,0.0386,0.209,0,0.125,0.248,89.952,31
470,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,Estelle,American Boy,2008-03-28,0.727,0.729,0,-2.99,1,0.326,0.171,0,0.07,0.512,117.932,78
471,spotify:track:2Sy5QrGWcB4MSQMKbU3xqp,Stereo Express,When I'm with You feat. Shimmy Timmy - Original Mix,2014-06-06,0.774,0.503,10,-8.654,1,0.0386,0.0618,0.00138,0.564,0.242,122.99,26
472,spotify:track:2FGhB10Gon36GgFcOTMQEW,Pineapple StormTv,Poesia Acústica #7: Céu Azul,2019-07-06,0.795,0.697,9,-4.276,0,0.31,0.0873,0,0.0997,0.542,102.756,69
473,spotify:track:7aJZxI6TVdIvQSuWxQ4rqp,Jimmy Cliff,I Can See Clearly Now,1969,0.799,0.662,7,-8.585,1,0.0347,0.00482,0.000505,0.0484,0.717,120.082,65
474,spotify:track:7y5fzeYh5bLrlJRB1OZrln,New Order,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",1986-09-29,0.704,0.895,10,-7.81,1,0.0647,0.00428,0.28,0.267,0.869,118.662,46
475,spotify:track:33trZRsRCHDPemnACBcLJJ,Meryl Streep,Dancing Queen - From 'Mamma Mia!' Original Motion Picture Soundtrack,2008-01-01,0.551,0.951,9,-3.395,1,0.0717,0.0242,2.91e-06,0.156,0.509,99.992,64
476,spotify:track:7zV6lcEbkYnRIlztJR14hK,Jason Mraz,"All Night Long - Live at the Charter One Pavilion, Chicago, IL, 8/13/2009",2009-11-06,0.439,0.838,1,-4.014,1,0.0884,0.0987,0,0.921,0.593,108.515,35
477,spotify:track:5rNNZ6fVYxkhwqUfImVhU1,IZA,Brisa,2019-04-18,0.693,0.822,8,-2.478,1,0.259,0.459,0,0.261,0.791,159.663,70
478,spotify:track:430efk5Jc5wGay4EWP4snS,Bakermat,Baianá,2019-11-08,0.497,0.755,2,-6.948,0,0.0497,0.0007,0.585,0.33,0.493,121.869,68
479,spotify:track:3udqXU6o5XkmYQxXXtduNc,Roupa Nova,Noites Traiçoeiras,2019-12-20,0.458,0.361,10,-10.676,1,0.0287,0.789,0,0.142,0.34,140.167,52
480,spotify:track:0qOnSQQF0yzuPWsXrQ9paz,Gym Class Heroes,Stereo Hearts (feat. Adam Levine),2011-11-11,0.646,0.795,9,-3.293,1,0.0976,0.0319,0,0.267,0.796,89.99,80
481,spotify:track:3dhjNA0jGA8vHBQ1VdD6vV,The Weeknd,I Feel It Coming,2016-11-25,0.773,0.819,0,-5.946,0,0.118,0.428,0,0.0679,0.585,92.987,79
482,spotify:track:0IktbUcnAGrvD03AWnz3Q8,Jason Mraz,Lucky,2008-05-12,0.623,0.417,0,-8.699,1,0.0354,0.296,0,0.135,0.721,130.032,76
483,spotify:track:6eDApnV9Jdb1nYahOlbbUh,Justin Bieber,One Time,2009-01-01,0.691,0.853,1,-2.528,0,0.0372,0.0631,7.13e-05,0.082,0.762,145.999,71
484,spotify:track:3QHP0Z3Xex9fc7B5KQ8G9t,Big Up,Terra,2020-02-14,0.532,0.582,7,-6.381,1,0.251,0.139,0,0.281,0.91,94.95,48
485,spotify:track:09clEwQzbXrtEFFRWhBYGR,Besomorph,Death Bed,2020-06-19,0.683,0.886,0,-5.179,1,0.0637,0.184,0,0.283,0.367,127.915,63
486,spotify:track:5Jc9kRv6MLUQkDTAt7J1ro,Gilsons,Várias Queixas,2019-11-22,0.743,0.508,7,-8.024,1,0.0517,0.463,0.000153,0.223,0.255,91.002,68
487,spotify:track:7eJMfftS33KTjuF7lTsMCx,Powfu,death bed (coffee for your head),2020-02-08,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,90
488,spotify:track:169cywWEJ6WB1iCSpjf75x,O Amor Existe,Meu Bem,2016-04-01,0.575,0.746,8,-6.954,1,0.0231,0.00119,0.0146,0.229,0.568,91.947,4
489,spotify:track:4UhU08qC0KQZWMtDw5L1rk,Donna Summer,Breakaway,1989-03-20,0.654,0.651,0,-12.967,1,0.0364,0.24,5.96e-05,0.0573,0.893,99.978,47
490,spotify:track:3fLqmaO4vvZpFZSZy52VMp,Lagum,Deixa (feat. Ana Gabriela),2018-02-23,0.498,0.326,0,-8.223,1,0.0631,0.821,0,0.193,0.323,81.457,72
491,spotify:track:3ehrxAhYms24KLPG8FZe0W,fun.,We Are Young (feat. Janelle Monáe),2011-09-20,0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,61
492,spotify:track:1e9oZCCiX42nJl0AcqriVo,Harry Styles,Watermelon Sugar,2019-11-17,0.548,0.816,0,-4.209,1,0.0465,0.122,0,0.335,0.557,95.39,82
493,spotify:track:1yoMvmasuxZfqHEipJhRbp,Maluma,Hawái,2020-08-21,0.783,0.727,6,-3.454,0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,89
494,spotify:track:1W0FHxSmWtKgzHUwqh50s8,Di Ferrero,Onde A Gente Chegou,2020-07-10,0.55,0.39,8,-6.191,1,0.0301,0.877,0,0.104,0.254,97.816,60
495,spotify:track:0VjIjW4GlUZAMYd2vXMi3b,The Weeknd,Blinding Lights,2020-03-20,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54e-05,0.0897,0.334,171.005,96
496,spotify:track:6TqXcAFInzjp0bODyvrWEq,Khalid,Talk (feat. Disclosure),2019-04-05,0.901,0.4,0,-8.575,1,0.126,0.051,0,0.0599,0.346,135.984,76
